time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-07-15T10:08:30.40Z,60.2710351,17.4268931,1186.871,44.16,2.66,17.42,1.419,1.799,0.21,3.44944,0.34128,3,17
2023-07-15T10:08:30.60Z,60.2711146,17.4269039,1183.442,44.04,3.32,17.15,1.419,1.798,0.20,4.31524,0.26097,3,17
2023-07-15T10:08:30.80Z,60.2711931,17.4269154,1180.001,43.61,3.11,16.89,1.419,1.797,0.21,4.08094,0.26509,3,17
2023-07-15T10:08:31.00Z,60.2712714,17.4269261,1176.598,43.57,2.83,17.13,1.421,1.798,0.22,3.71039,0.31523,3,17
2023-07-15T10:08:31.20Z,60.2713498,17.4269356,1173.184,43.64,2.50,16.95,1.422,1.799,0.21,3.28439,0.27989,3,18
2023-07-15T10:08:31.40Z,60.2714280,17.4269441,1169.811,43.35,2.26,16.98,1.424,1.801,0.22,2.98114,0.33332,3,18
2023-07-15T10:08:31.60Z,60.2715057,17.4269507,1166.389,43.24,1.72,17.18,1.421,1.801,0.20,2.27983,0.25782,3,18
2023-07-15T10:08:31.80Z,60.2715833,17.4269559,1162.930,43.24,1.31,17.42,1.415,1.798,0.19,1.73893,0.21911,3,18
2023-07-15T10:08:32.00Z,60.2716607,17.4269589,1159.398,42.96,0.58,17.90,1.410,1.796,0.19,0.77727,0.21519,3,18
2023-07-15T10:08:32.20Z,60.2717379,17.4269601,1155.808,42.90,0.23,18.31,1.404,1.793,0.19,0.31178,0.19602,3,18
2023-07-15T10:08:32.40Z,60.2718146,17.4269603,1152.081,42.64,-0.13,18.68,1.399,1.791,0.19,359.82710,0.22156,3,18
2023-07-15T10:08:32.60Z,60.2718917,17.4269593,1148.358,42.80,-0.48,19.18,1.390,1.783,0.18,359.36143,0.19247,3,18
2023-07-15T10:08:32.80Z,60.2719686,17.4269575,1144.503,42.71,-0.75,19.37,1.381,1.775,0.18,358.99704,0.19212,3,18
2023-07-15T10:08:33.00Z,60.2720453,17.4269553,1140.542,42.71,-0.80,19.80,1.370,1.765,0.17,358.92852,0.18988,3,18
2023-07-15T10:08:33.20Z,60.2721217,17.4269521,1136.533,42.47,-1.23,19.85,1.360,1.755,0.17,358.34759,0.19016,3,18
2023-07-15T10:08:33.40Z,60.2721979,17.4269472,1132.571,42.47,-1.49,19.64,1.350,1.746,0.16,357.99368,0.18792,3,18
2023-07-15T10:08:33.60Z,60.2722737,17.4269410,1128.568,42.46,-1.87,19.80,1.341,1.737,0.16,357.48087,0.18491,3,18
2023-07-15T10:08:33.80Z,60.2723500,17.4269344,1124.588,42.47,-1.76,20.08,1.333,1.729,0.17,357.63064,0.18430,3,18
2023-07-15T10:08:34.00Z,60.2724264,17.4269280,1120.569,42.41,-1.85,20.27,1.326,1.721,0.16,357.50469,0.18504,3,18
2023-07-15T10:08:34.20Z,60.2725026,17.4269216,1116.483,42.45,-1.66,20.61,1.319,1.714,0.17,357.76557,0.20524,3,18
2023-07-15T10:08:34.40Z,60.2725790,17.4269160,1112.343,42.62,-1.40,20.89,1.312,1.708,0.17,358.11192,0.20133,3,18
2023-07-15T10:08:34.60Z,60.2726557,17.4269125,1108.117,42.73,-0.61,21.17,1.307,1.702,0.18,359.17879,0.22821,3,18
2023-07-15T10:08:34.80Z,60.2727325,17.4269115,1103.892,42.59,-0.06,21.31,1.304,1.698,0.19,359.92071,0.25087,3,18
2023-07-15T10:08:35.00Z,60.2728094,17.4269131,1099.642,42.74,0.84,21.58,1.303,1.696,0.20,1.13080,0.29057,3,18
2023-07-15T10:08:35.20Z,60.2728861,17.4269182,1095.288,42.71,1.90,21.90,1.303,1.695,0.20,2.54749,0.33773,3,18
2023-07-15T10:08:35.40Z,60.2729627,17.4269271,1090.835,42.61,2.98,22.47,1.304,1.694,0.19,3.99827,0.33978,3,17
2023-07-15T10:08:35.60Z,60.2730392,17.4269399,1086.278,42.53,4.00,23.06,1.305,1.694,0.19,5.37330,0.36621,3,17
2023-07-15T10:08:35.80Z,60.2731154,17.4269568,1081.606,42.33,5.21,23.66,1.306,1.693,0.18,7.01429,0.34264,3,17
2023-07-15T10:08:36.00Z,60.2731915,17.4269776,1076.816,42.25,6.18,24.27,1.307,1.692,0.18,8.32197,0.35367,3,17
2023-07-15T10:08:36.20Z,60.2732670,17.4270027,1071.886,41.96,7.55,24.91,1.307,1.690,0.18,10.19304,0.35678,3,17
2023-07-15T10:08:36.40Z,60.2733422,17.4270324,1066.845,41.79,8.74,25.44,1.309,1.690,0.21,11.81879,0.41791,3,18
2023-07-15T10:08:36.60Z,60.2734167,17.4270669,1061.647,41.26,10.03,26.31,1.308,1.688,0.16,13.65703,0.32800,3,18
2023-07-15T10:08:36.80Z,60.2734908,17.4271054,1056.366,41.09,11.09,26.65,1.308,1.686,0.17,15.10231,0.34401,3,18
2023-07-15T10:08:37.00Z,60.2735644,17.4271476,1050.954,40.92,12.19,27.27,1.305,1.681,0.17,16.59432,0.34092,3,18
2023-07-15T10:08:37.20Z,60.2736376,17.4271937,1045.490,40.59,13.12,27.43,1.302,1.677,0.22,17.91766,0.35524,3,18
2023-07-15T10:08:37.40Z,60.2737104,17.4272445,1040.008,40.36,14.66,27.65,1.293,1.664,0.16,19.96564,0.25161,3,18
2023-07-15T10:08:37.60Z,60.2737831,17.4272993,1034.494,40.41,15.60,27.50,1.291,1.663,0.16,21.11002,0.26801,3,18
2023-07-15T10:08:37.80Z,60.2738557,17.4273577,1029.025,40.40,16.59,27.03,1.289,1.663,0.16,22.33207,0.29651,3,18
2023-07-15T10:08:38.00Z,60.2739282,17.4274193,1023.610,40.27,17.32,27.05,1.289,1.662,0.17,23.26801,0.30945,3,18
2023-07-15T10:08:38.20Z,60.2740005,17.4274828,1018.189,40.21,17.70,27.12,1.291,1.663,0.18,23.75553,0.33159,3,18
2023-07-15T10:08:38.40Z,60.2740726,17.4275477,1012.716,40.17,18.09,27.39,1.292,1.664,0.18,24.24341,0.33629,3,18
2023-07-15T10:08:38.60Z,60.2741446,17.4276136,1007.173,40.14,18.33,27.72,1.294,1.665,0.18,24.54144,0.33496,3,18
2023-07-15T10:08:38.80Z,60.2742169,17.4276803,1001.597,40.27,18.51,28.15,1.295,1.666,0.18,24.68352,0.29852,3,18
2023-07-15T10:08:39.00Z,60.2742898,17.4277476,995.993,40.64,18.65,28.01,1.295,1.666,0.18,24.65092,0.29379,3,18
2023-07-15T10:08:39.20Z,60.2743632,17.4278159,990.419,40.92,19.03,27.94,1.296,1.666,0.18,24.94484,0.29326,3,18
2023-07-15T10:08:39.40Z,60.2744372,17.4278848,984.924,41.30,19.05,27.29,1.297,1.667,0.19,24.75956,0.31459,3,18
2023-07-15T10:08:39.60Z,60.2745120,17.4279536,979.580,41.74,19.05,26.47,1.298,1.668,0.19,24.53707,0.30921,3,18
2023-07-15T10:08:39.80Z,60.2745875,17.4280227,974.383,42.09,19.15,25.72,1.299,1.668,0.19,24.45919,0.30572,3,18
2023-07-15T10:08:40.00Z,60.2746634,17.4280917,969.316,42.37,19.08,24.99,1.300,1.668,0.19,24.24491,0.32561,3,18
2023-07-15T10:08:40.20Z,60.2747401,17.4281608,964.466,42.81,19.19,23.82,1.301,1.667,0.19,24.14133,0.32164,3,18
2023-07-15T10:08:40.40Z,60.2748175,17.4282303,959.858,43.03,19.28,22.61,1.302,1.668,0.19,24.13411,0.32535,3,18
2023-07-15T10:08:40.60Z,60.2748948,17.4282999,955.491,43.20,19.38,20.91,1.304,1.669,0.20,24.16129,0.32779,3,18
2023-07-15T10:08:40.80Z,60.2749724,17.4283701,951.475,43.10,19.47,19.43,1.305,1.669,0.20,24.31173,0.33765,3,18
2023-07-15T10:08:41.00Z,60.2750499,17.4284401,947.759,43.08,19.33,17.98,1.305,1.668,0.20,24.16417,0.31704,3,18
2023-07-15T10:08:41.20Z,60.2751276,17.4285098,944.388,43.08,19.27,16.40,1.304,1.667,0.23,24.09974,0.31042,3,18
2023-07-15T10:08:41.40Z,60.2752049,17.4285790,941.328,42.77,19.01,14.72,1.302,1.666,0.21,23.96099,0.30509,3,18
2023-07-15T10:08:41.60Z,60.2752814,17.4286470,938.589,42.20,18.55,13.09,1.296,1.661,0.20,23.73208,0.27278,3,18
2023-07-15T10:08:41.80Z,60.2753569,17.4287137,936.159,41.65,18.18,11.69,1.290,1.655,0.21,23.58718,0.26302,3,18
2023-07-15T10:08:42.00Z,60.2754310,17.4287786,933.953,40.92,17.69,10.44,1.291,1.658,0.28,23.37844,0.41783,3,18
2023-07-15T10:08:42.20Z,60.2755037,17.4288425,931.986,40.19,17.71,9.17,1.291,1.659,0.26,23.77800,0.41201,3,18
2023-07-15T10:08:42.40Z,60.2755752,17.4289056,930.294,39.29,17.25,8.11,1.287,1.658,0.22,23.69960,0.38970,3,18
2023-07-15T10:08:42.60Z,60.2756449,17.4289671,928.794,38.28,16.81,7.15,1.282,1.656,0.22,23.70645,0.37395,3,18
2023-07-15T10:08:42.80Z,60.2757125,17.4290270,927.434,37.27,16.41,6.37,1.276,1.653,0.22,23.76931,0.35076,3,18
2023-07-15T10:08:43.00Z,60.2757783,17.4290854,926.219,36.33,15.95,5.52,1.269,1.650,0.23,23.69890,0.36999,3,18
2023-07-15T10:08:43.20Z,60.2758425,17.4291423,925.196,35.12,15.48,5.04,1.263,1.646,0.24,23.78358,0.39426,3,18
2023-07-15T10:08:43.40Z,60.2759046,17.4291977,924.240,34.13,15.11,4.76,1.256,1.640,0.25,23.87901,0.36906,3,18
2023-07-15T10:08:43.60Z,60.2759649,17.4292515,923.336,32.95,14.62,4.34,1.248,1.634,0.24,23.92001,0.35612,3,18
2023-07-15T10:08:43.80Z,60.2760231,17.4293037,922.474,31.95,14.18,4.36,1.237,1.625,0.23,23.93491,0.34697,3,18
2023-07-15T10:08:44.00Z,60.2760798,17.4293542,921.527,31.22,13.75,5.02,1.228,1.617,0.22,23.76823,0.35894,3,18
2023-07-15T10:08:44.20Z,60.2761351,17.4294033,920.375,30.48,13.51,5.89,1.222,1.613,0.21,23.89912,0.39544,3,18
2023-07-15T10:08:44.40Z,60.2761891,17.4294518,919.008,29.71,13.33,7.36,1.218,1.609,0.18,24.16407,0.45765,3,18
2023-07-15T10:08:44.60Z,60.2762422,17.4294995,917.367,29.37,13.01,9.06,1.219,1.613,0.23,23.89801,0.56564,3,18
2023-07-15T10:08:44.80Z,60.2762943,17.4295467,915.457,28.52,13.06,10.21,1.221,1.616,0.20,24.59649,0.50409,3,18
2023-07-15T10:08:45.00Z,60.2763453,17.4295926,913.304,28.36,12.41,11.26,1.224,1.619,0.20,23.62712,0.55791,3,18
2023-07-15T10:08:45.20Z,60.2763960,17.4296372,910.900,28.00,12.23,12.82,1.228,1.622,0.19,23.60197,0.54627,3,18
2023-07-15T10:08:45.40Z,60.2764462,17.4296815,908.251,27.63,12.25,14.22,1.232,1.627,0.23,23.90999,0.60529,3,18
2023-07-15T10:08:45.60Z,60.2764953,17.4297253,905.327,27.09,12.00,15.06,1.236,1.630,0.18,23.89594,0.56700,3,18
2023-07-15T10:08:45.80Z,60.2765437,17.4297685,902.193,26.70,11.88,16.32,1.240,1.633,0.22,23.99638,0.60384,3,18
2023-07-15T10:08:46.00Z,60.2765912,17.4298113,898.804,26.34,11.78,17.38,1.243,1.636,0.17,24.09801,0.52265,3,18
2023-07-15T10:08:46.20Z,60.2766382,17.4298533,895.210,26.12,11.46,18.33,1.247,1.640,0.22,23.69210,0.61405,3,18
2023-07-15T10:08:46.40Z,60.2766840,17.4298935,891.538,24.81,10.80,18.49,1.252,1.644,0.20,23.52581,0.66280,3,18
2023-07-15T10:08:46.60Z,60.2767285,17.4299327,887.711,24.89,10.90,19.56,1.256,1.648,0.21,23.65115,0.63420,3,18
2023-07-15T10:08:46.80Z,60.2767716,17.4299713,883.861,22.98,10.43,19.28,1.261,1.652,0.21,24.41216,0.68269,3,18
2023-07-15T10:08:47.00Z,60.2768121,17.4300075,879.942,22.18,9.58,19.96,1.265,1.658,0.26,23.37432,0.75190,3,18
2023-07-15T10:08:47.20Z,60.2768510,17.4300416,875.894,20.92,9.26,20.98,1.267,1.658,0.28,23.88463,0.73894,3,18
2023-07-15T10:08:47.40Z,60.2768879,17.4300746,871.583,20.41,8.99,21.88,1.265,1.653,0.31,23.78103,0.75085,3,18
2023-07-15T10:08:47.60Z,60.2769227,17.4301048,867.085,18.72,7.73,22.75,1.259,1.645,0.35,22.42861,0.75747,3,18
2023-07-15T10:08:47.80Z,60.2769536,17.4301324,862.374,16.43,7.53,23.19,1.252,1.637,0.35,24.61077,0.84898,3,18
2023-07-15T10:08:48.00Z,60.2769830,17.4301569,857.652,16.37,6.15,23.85,1.246,1.631,0.35,20.57927,1.03717,3,17
2023-07-15T10:08:48.20Z,60.2770111,17.4301798,852.806,15.05,6.59,24.82,1.241,1.624,0.38,23.65313,1.06603,3,17
2023-07-15T10:08:48.40Z,60.2770369,17.4302037,848.078,13.44,6.26,22.17,1.243,1.626,0.51,24.98757,1.43496,3,17
2023-07-15T10:08:48.60Z,60.2770612,17.4302237,844.099,12.83,4.75,19.17,1.244,1.626,0.45,20.30007,1.29554,3,17
2023-07-15T10:08:48.80Z,60.2770829,17.4302438,840.869,10.43,6.15,15.33,1.244,1.623,0.37,30.50067,1.05639,3,18
2023-07-15T10:08:49.00Z,60.2771002,17.4302648,838.023,8.90,5.58,13.51,1.241,1.618,0.34,32.08725,1.24282,3,17
2023-07-15T10:08:49.20Z,60.2771155,17.4302849,835.542,8.34,5.69,12.02,1.237,1.608,0.32,34.29563,1.12734,3,17
2023-07-15T10:08:49.40Z,60.2771307,17.4303090,833.302,8.66,7.67,10.87,1.232,1.599,0.30,41.53614,0.96264,3,17
2023-07-15T10:08:49.60Z,60.2771461,17.4303380,831.175,8.55,8.51,10.76,1.227,1.589,0.31,44.84728,0.96136,3,17
2023-07-15T10:08:49.80Z,60.2771616,17.4303707,829.052,8.69,9.58,10.83,1.224,1.582,0.30,47.77735,0.91785,3,17
2023-07-15T10:08:50.00Z,60.2771767,17.4304042,826.949,8.06,9.03,10.23,1.219,1.576,0.27,48.24637,0.98082,3,18
2023-07-15T10:08:50.20Z,60.2771913,17.4304372,824.952,7.99,9.32,10.01,1.213,1.569,0.25,49.39531,1.02319,3,18
2023-07-15T10:08:50.40Z,60.2772062,17.4304722,822.930,8.30,10.15,10.19,1.205,1.561,0.23,50.72690,0.95369,3,18
2023-07-15T10:08:50.60Z,60.2772213,17.4305103,820.867,8.22,10.99,10.27,1.198,1.554,0.23,53.21345,1.06561,3,18
2023-07-15T10:08:50.80Z,60.2772360,17.4305518,818.900,7.98,11.91,9.92,1.192,1.548,0.21,56.16917,0.99505,3,18
2023-07-15T10:08:51.00Z,60.2772505,17.4305958,817.031,7.91,12.40,9.32,1.185,1.542,0.21,57.44973,0.96994,3,17
2023-07-15T10:08:51.20Z,60.2772649,17.4306414,815.277,7.98,12.70,8.77,1.179,1.537,0.21,57.87127,0.96003,3,17
2023-07-15T10:08:51.40Z,60.2772794,17.4306880,813.593,7.93,13.07,8.24,1.173,1.532,0.21,58.72904,0.96287,3,17
2023-07-15T10:08:51.60Z,60.2772941,17.4307361,812.064,8.09,13.44,7.58,1.167,1.526,0.20,58.96665,0.88106,3,17
2023-07-15T10:08:51.80Z,60.2773088,17.4307854,810.673,8.03,13.81,6.89,1.160,1.520,0.20,59.81407,0.85971,3,17
2023-07-15T10:08:52.00Z,60.2773236,17.4308357,809.464,8.15,13.76,6.21,1.154,1.514,0.20,59.34366,0.85446,3,18
2023-07-15T10:08:52.20Z,60.2773387,17.4308849,808.328,8.49,13.33,5.57,1.147,1.507,0.19,57.49411,0.73160,3,18
2023-07-15T10:08:52.40Z,60.2773541,17.4309326,807.226,8.65,13.22,5.35,1.139,1.501,0.18,56.79761,0.79989,3,18
2023-07-15T10:08:52.60Z,60.2773701,17.4309804,806.208,8.91,13.20,5.00,1.134,1.497,0.18,55.96685,0.91206,3,18
2023-07-15T10:08:52.80Z,60.2773865,17.4310271,805.233,9.33,12.84,5.01,1.128,1.494,0.18,54.00121,0.89876,3,18
2023-07-15T10:08:53.00Z,60.2774038,17.4310723,804.295,9.97,12.22,4.88,1.123,1.490,0.18,50.77610,0.91194,3,18
2023-07-15T10:08:53.20Z,60.2774221,17.4311158,803.342,10.36,11.91,4.88,1.118,1.487,0.18,48.98017,0.91025,3,18
2023-07-15T10:08:53.40Z,60.2774411,17.4311582,802.375,10.71,11.58,4.95,1.114,1.485,0.18,47.22832,0.88144,3,18
2023-07-15T10:08:53.60Z,60.2774606,17.4311994,801.434,10.85,11.19,4.89,1.109,1.483,0.18,45.87726,0.83825,3,18
2023-07-15T10:08:53.80Z,60.2774806,17.4312391,800.449,11.27,10.64,5.21,1.105,1.481,0.17,43.35816,0.87151,3,18
2023-07-15T10:08:54.00Z,60.2775014,17.4312768,799.461,11.78,10.23,5.11,1.101,1.479,0.17,40.97871,0.85381,3,18
2023-07-15T10:08:54.20Z,60.2775229,17.4313138,798.504,11.91,10.19,4.84,1.097,1.476,0.17,40.55102,0.83515,3,18
2023-07-15T10:08:54.40Z,60.2775444,17.4313505,797.554,11.95,10.15,4.98,1.093,1.474,0.18,40.36495,0.83431,3,18
2023-07-15T10:08:54.60Z,60.2775660,17.4313868,796.597,11.99,9.97,4.87,1.089,1.472,0.19,39.71998,0.85432,3,18
2023-07-15T10:08:54.80Z,60.2775875,17.4314224,795.614,11.95,9.87,4.90,1.085,1.470,0.19,39.54374,0.86938,3,18
2023-07-15T10:08:55.00Z,60.2776087,17.4314586,794.656,11.54,10.24,4.91,1.081,1.468,0.19,41.58850,0.85466,3,18
2023-07-15T10:08:55.20Z,60.2776297,17.4314957,793.703,11.70,10.33,4.92,1.078,1.467,0.20,41.45419,0.92420,3,18
2023-07-15T10:08:55.40Z,60.2776502,17.4315336,792.714,11.09,10.66,5.01,1.075,1.466,0.18,43.86567,0.96196,3,18
2023-07-15T10:08:55.60Z,60.2776697,17.4315724,791.751,10.55,10.74,4.90,1.073,1.464,0.19,45.51188,1.22498,3,17
2023-07-15T10:08:55.80Z,60.2776882,17.4316113,790.796,9.99,10.71,4.82,1.073,1.463,0.19,46.99109,1.26613,3,17
2023-07-15T10:08:56.00Z,60.2777058,17.4316502,789.839,9.63,10.78,4.82,1.073,1.462,0.19,48.23403,1.24791,3,17
2023-07-15T10:08:56.20Z,60.2777229,17.4316898,788.849,9.35,11.03,4.96,1.072,1.461,0.19,49.70947,1.11369,3,18
2023-07-15T10:08:56.40Z,60.2777396,17.4317305,787.788,9.35,11.49,5.35,1.069,1.458,0.18,50.86520,0.98925,3,18
2023-07-15T10:08:56.60Z,60.2777566,17.4317712,786.713,9.48,10.98,5.19,1.067,1.456,0.24,49.17824,1.18273,3,18
2023-07-15T10:08:56.80Z,60.2777738,17.4318110,785.672,9.51,10.90,5.24,1.066,1.454,0.23,48.89082,1.08028,3,17
2023-07-15T10:08:57.00Z,60.2777911,17.4318502,784.610,9.75,10.76,5.30,1.065,1.451,0.23,47.81436,1.05055,3,17
2023-07-15T10:08:57.20Z,60.2778090,17.4318884,783.530,10.08,10.31,5.36,1.062,1.448,0.23,45.64289,0.98410,3,17
2023-07-15T10:08:57.40Z,60.2778277,17.4319250,782.462,10.64,9.77,5.51,1.060,1.445,0.24,42.56405,0.90480,3,18
2023-07-15T10:08:57.60Z,60.2778471,17.4319598,781.376,10.81,9.40,5.47,1.060,1.445,0.26,41.01261,1.17854,3,18
2023-07-15T10:08:57.80Z,60.2778673,17.4319934,780.236,11.59,9.13,6.04,1.061,1.445,0.25,38.22364,1.11327,3,18
2023-07-15T10:08:58.00Z,60.2778885,17.4320260,779.056,11.83,8.89,5.93,1.062,1.445,0.25,36.93572,1.17596,3,18
2023-07-15T10:08:58.20Z,60.2779103,17.4320570,777.894,12.24,8.23,5.90,1.064,1.444,0.23,33.90189,1.12144,3,18
2023-07-15T10:08:58.40Z,60.2779328,17.4320860,776.746,12.59,7.79,5.81,1.065,1.443,0.23,31.74840,1.14157,3,18
2023-07-15T10:08:58.60Z,60.2779559,17.4321135,775.616,12.84,7.46,5.84,1.066,1.441,0.23,30.13955,1.16497,3,18
2023-07-15T10:08:58.80Z,60.2779791,17.4321402,774.464,12.92,7.35,5.76,1.067,1.440,0.24,29.64756,1.15927,3,18
2023-07-15T10:08:59.00Z,60.2780024,17.4321664,773.335,13.00,7.17,5.55,1.068,1.438,0.25,28.88253,1.14825,3,18
2023-07-15T10:08:59.20Z,60.2780261,17.4321919,772.274,13.15,6.94,5.15,1.065,1.433,0.17,27.82084,0.96557,3,18
2023-07-15T10:08:59.40Z,60.2780491,17.4322171,771.258,12.38,7.01,5.05,1.066,1.435,0.26,29.50464,1.43976,3,18
2023-07-15T10:08:59.60Z,60.2780716,17.4322426,770.243,12.57,7.17,5.38,1.063,1.429,0.22,29.68344,0.89055,3,18
2023-07-15T10:08:59.80Z,60.2780943,17.4322691,769.209,12.39,7.58,5.42,1.059,1.425,0.21,31.44799,0.95049,3,18
2023-07-15T10:09:00.00Z,60.2781166,17.4322968,768.194,12.11,7.79,5.45,1.055,1.420,0.20,32.75583,0.89817,3,18
2023-07-15T10:09:00.20Z,60.2781385,17.4323256,767.164,12.00,8.11,5.39,1.050,1.416,0.20,34.03886,0.90462,3,18
2023-07-15T10:09:00.40Z,60.2781600,17.4323555,766.119,11.77,8.48,5.41,1.047,1.412,0.20,35.77525,0.88470,3,18
2023-07-15T10:09:00.60Z,60.2781810,17.4323865,765.090,11.40,8.79,5.45,1.042,1.408,0.19,37.63083,0.88327,3,17
2023-07-15T10:09:00.80Z,60.2782014,17.4324185,764.025,11.24,8.90,5.43,1.038,1.404,0.19,38.37716,0.85781,3,17
2023-07-15T10:09:01.00Z,60.2782215,17.4324508,763.003,11.23,8.77,5.43,1.032,1.398,0.18,37.99225,0.71001,3,16
2023-07-15T10:09:01.20Z,60.2782413,17.4324831,761.910,11.07,8.86,5.33,1.026,1.394,0.19,38.66744,0.78748,3,16
2023-07-15T10:09:01.40Z,60.2782613,17.4325153,760.863,11.14,8.98,5.42,1.020,1.389,0.19,38.88928,0.74503,3,16
2023-07-15T10:09:01.60Z,60.2782813,17.4325475,759.789,11.29,8.78,5.37,1.014,1.383,0.19,37.87968,0.73895,3,16
2023-07-15T10:09:01.80Z,60.2783017,17.4325780,758.708,11.48,8.26,5.65,1.008,1.378,0.19,35.73959,0.72812,3,17
2023-07-15T10:09:02.00Z,60.2783226,17.4326071,757.545,11.87,7.92,5.83,1.002,1.372,0.18,33.70267,0.64018,3,18
2023-07-15T10:09:02.20Z,60.2783441,17.4326350,756.366,12.13,7.56,6.10,0.995,1.366,0.19,31.92692,0.62732,3,18
2023-07-15T10:09:02.40Z,60.2783661,17.4326612,755.171,12.38,7.07,6.21,0.989,1.361,0.17,29.73269,0.60344,3,18
2023-07-15T10:09:02.60Z,60.2783887,17.4326863,753.947,12.65,6.82,6.17,0.983,1.356,0.17,28.32610,0.59031,3,18
2023-07-15T10:09:02.80Z,60.2784117,17.4327101,752.746,12.81,6.45,6.16,0.977,1.352,0.17,26.70543,0.60174,3,18
2023-07-15T10:09:03.00Z,60.2784350,17.4327324,751.545,12.99,5.99,6.23,0.971,1.347,0.17,24.76255,0.54275,3,18
2023-07-15T10:09:03.20Z,60.2784586,17.4327532,750.314,13.17,5.68,6.27,0.965,1.341,0.16,23.33529,0.55212,3,18
2023-07-15T10:09:03.40Z,60.2784830,17.4327728,749.082,13.54,5.41,6.25,0.958,1.336,0.17,21.76626,0.56470,3,18
2023-07-15T10:09:03.60Z,60.2785076,17.4327921,747.868,13.65,5.42,6.14,0.953,1.330,0.17,21.66752,0.62720,3,18
2023-07-15T10:09:03.80Z,60.2785325,17.4328115,746.664,13.74,5.44,6.01,0.947,1.324,0.17,21.58802,0.61789,3,18
2023-07-15T10:09:04.00Z,60.2785572,17.4328310,745.483,13.65,5.50,5.88,0.942,1.318,0.17,21.92487,0.62020,3,18
2023-07-15T10:09:04.20Z,60.2785820,17.4328504,744.338,13.63,5.30,5.81,0.937,1.312,0.17,21.23827,0.62239,3,18
2023-07-15T10:09:04.40Z,60.2786067,17.4328696,743.187,13.69,5.41,5.87,0.932,1.306,0.17,21.57617,0.56977,3,18
2023-07-15T10:09:04.60Z,60.2786312,17.4328891,742.009,13.52,5.43,5.73,0.927,1.300,0.18,21.89937,0.63815,3,18
2023-07-15T10:09:04.80Z,60.2786556,17.4329093,740.878,13.57,5.69,5.77,0.923,1.294,0.18,22.75557,0.58925,3,18
2023-07-15T10:09:05.00Z,60.2786800,17.4329304,739.750,13.54,5.96,5.66,0.918,1.287,0.17,23.76476,0.57569,3,18
2023-07-15T10:09:05.20Z,60.2787043,17.4329522,738.647,13.34,6.16,5.55,0.913,1.281,0.18,24.77925,0.57755,3,18
2023-07-15T10:09:05.40Z,60.2787284,17.4329740,737.573,13.29,5.95,5.50,0.908,1.276,0.18,24.12773,0.60075,3,18
2023-07-15T10:09:05.60Z,60.2787527,17.4329948,736.527,13.55,5.64,5.40,0.904,1.269,0.18,22.60963,0.56868,3,18
2023-07-15T10:09:05.80Z,60.2787773,17.4330147,735.430,13.66,5.52,5.35,0.899,1.263,0.18,22.00036,0.57378,3,18
2023-07-15T10:09:06.00Z,60.2788020,17.4330342,734.361,13.58,5.38,5.47,0.895,1.257,0.18,21.59869,0.57694,3,18
2023-07-15T10:09:06.20Z,60.2788268,17.4330530,733.286,13.89,5.13,5.50,0.891,1.252,0.19,20.28488,0.52544,3,18
2023-07-15T10:09:06.40Z,60.2788518,17.4330706,732.177,13.88,4.65,5.59,0.886,1.245,0.16,18.51494,0.48828,3,18
2023-07-15T10:09:06.60Z,60.2788769,17.4330858,731.066,13.92,3.78,5.88,0.881,1.240,0.16,15.18345,0.55377,3,18
2023-07-15T10:09:06.80Z,60.2789022,17.4330988,729.918,14.01,3.42,5.97,0.876,1.234,0.16,13.72201,0.53171,3,18
2023-07-15T10:09:07.00Z,60.2789274,17.4331101,728.759,13.97,2.87,5.91,0.872,1.229,0.16,11.61481,0.51450,3,18
2023-07-15T10:09:07.20Z,60.2789529,17.4331189,727.576,14.34,1.99,6.33,0.868,1.224,0.17,7.89079,0.52538,3,18
2023-07-15T10:09:07.40Z,60.2789787,17.4331254,726.356,14.28,1.67,6.22,0.864,1.220,0.18,6.66876,0.53615,3,18
2023-07-15T10:09:07.60Z,60.2790044,17.4331302,725.144,14.22,1.01,6.22,0.861,1.217,0.19,4.07898,0.58690,3,18
2023-07-15T10:09:07.80Z,60.2790304,17.4331332,723.893,14.64,0.63,6.38,0.859,1.214,0.18,2.47472,0.56009,3,18
2023-07-15T10:09:08.00Z,60.2790568,17.4331346,722.653,14.54,0.19,6.59,0.855,1.210,0.17,0.75164,0.50366,3,18
2023-07-15T10:09:08.20Z,60.2790829,17.4331348,721.388,14.41,-0.07,6.50,0.852,1.206,0.17,359.73800,0.49465,3,18
2023-07-15T10:09:08.40Z,60.2791087,17.4331338,720.108,14.26,-0.41,6.45,0.848,1.203,0.18,358.34182,0.50516,3,18
2023-07-15T10:09:08.60Z,60.2791345,17.4331322,718.813,14.43,-0.42,6.71,0.845,1.199,0.18,358.34419,0.50327,3,18
2023-07-15T10:09:08.80Z,60.2791606,17.4331302,717.492,14.54,-0.58,6.76,0.842,1.195,0.18,357.73470,0.55922,3,18
2023-07-15T10:09:09.00Z,60.2791869,17.4331279,716.159,14.74,-0.63,6.76,0.839,1.191,0.19,357.55246,0.55825,3,18
2023-07-15T10:09:09.20Z,60.2792134,17.4331255,714.833,14.79,-0.63,6.68,0.837,1.188,0.19,357.56871,0.58433,3,18
